consensus;gencode_chr;gencode_start;gencode_end;gencode_gene_name;gencode_characterization;homer_Annotation;homer_Gene.Name;KO1_Tterm;KO2_Tterm;KO3_Tterm;WT1_Tterm;WT2_Tterm;WT3_Tterm;normalized_KO1_Tterm;normalized_KO2_Tterm;normalized_KO3_Tterm;normalized_WT1_Tterm;normalized_WT2_Tterm;normalized_WT3_Tterm;baseMean__group_KO_Tterm_vs_WT_Tterm;log2FoldChange__group_KO_Tterm_vs_WT_Tterm;lfcSE__group_KO_Tterm_vs_WT_Tterm;pvalue__group_KO_Tterm_vs_WT_Tterm;padj__group_KO_Tterm_vs_WT_Tterm
CONS00000014784;chr10;117376688;117377287;Cpsf6;TSS;promoter-TSS (NM_001310609);Cpsf6;572;287;490;199;260;332;431.621023656236;299.93993955722;438.086859732189;227.211968477025;247.949329870516;301.670827579793;305.31940423312;0.428968752399175;0.158286622410627;0.000194532807327;0.011557918942586
CONS00000110538;chr8;107290937;107291652;Nfat5;distal;intron (NR_039557, intron 2 of 3).3;Nfat5;181;201;169;101;112;104;136.579379863249;210.062466379795;151.095263866816;115.318637267234;106.808942098068;94.4992953864413;160.353282344824;0.429439356045137;0.188239598033151;0.000626059524377;0.025245433656997
CONS00000076531;chr3;121369335;121370856;Cnn3;intergenic;Intergenic;Cnn3;504;284;373;203;207;279;380.309433431368;296.804678864984;333.482446285932;231.779043220282;197.40581262768;253.512532815549;272.421575789841;0.429652306609443;0.145383867927953;9.10057766859418E-05;0.007044268668136
CONS00000061778;chr19;53019941;53020628;Xpnpep1;gene_body;intron (NM_133216, intron 3 of 20);Mir6407;181;123;210;99;102;78;136.579379863249;128.545688381666;187.751511313795;113.035099895605;97.2724294107408;70.874471539831;126.581414170387;0.430017794748361;0.210136659283654;0.001095840957133;0.035810041474972
CONS00000067201;chr2;93045396;93046118;Prdm11;TSS_proximal;intron (NM_001177536, intron 1 of 6);Prdm11;548;301;411;209;213;313;413.511050635694;314.571156120986;367.456529285571;238.629655335167;203.127720240076;284.406533230347;295.917147742442;0.430303706137533;0.160070975266799;0.000203614724528;0.011926155230999
CONS00000034864;chr13;113548903;113549553;Snx18;intergenic;Intergenic;4921509O07Rik;299;179;248;113;143;163;225.620080547578;187.070554636733;221.725594313434;129.019861497004;136.372131428784;148.109472576826;144.351669851054;0.430517085730444;0.172573761743196;0.000351585085219;0.017190453198542
CONS00000100162;chr7;19749257;19750603;Nectin2;TSS_proximal;promoter-TSS (NM_001159724);Nectin2;349;223;294;133;146;222;263.349191007039;233.054378122857;262.852115839313;151.855235213288;139.233085234982;201.719649767211;238.401414448938;0.431394124038472;0.174283507954373;0.00036662950102;0.01771620899808
CONS00000096663;chr6;100409892;100410696;Rybp;intergenic;Intergenic;1700049E22Rik;91;77;122;41;46;68;68.6669810362193;80.4716911007175;109.074687525157;46.812516118382;43.8679583617067;61.7880008295962;92.364339294742;0.431545006883213;0.233249765958577;0.00164765332038;0.045479300483018
CONS00000074516;chr3;86960642;86961723;Cd1d1;intergenic;Intergenic;Cd1d2;105;99;109;50;58;60;79.2311319648684;103.46360284378;97.4519749200176;57.0884342907098;55.3117735864997;54.5188242614084;73.8588341619492;0.431989432500982;0.229505300512029;0.001535220054501;0.043568195502724
CONS00000098108;chr6;127446318;127447085;Parp11;TSS_proximal;promoter-TSS (NM_001346513);Parp11;271;141;159;115;94;95;204.491778690279;147.35725253508;142.154715709016;131.303398868633;89.6432192608788;86.32147174723;132.382198032681;0.432033351890983;0.210608075505016;0.001059347948134;0.035196990452169
CONS00000113249;chr9;37255215;37256063;Slc37a2;TSS;promoter-TSS (NM_020258);Slc37a2;482;300;331;164;252;226;363.708624829206;313.526069223574;295.932144023173;187.250064473528;240.320119720654;205.354238051305;248.279649382001;0.432062363991021;0.173096858311098;0.000343294438283;0.016886816892707
CONS00000100769;chr7;30534767;30535441;Arhgap33;TSS;promoter-TSS (NM_001289682);Arhgap33;483;291;383;221;224;241;364.463207038395;304.120287146867;342.422994443731;252.330879564937;213.617884196137;218.983944116657;267.580933290857;0.432136973195831;0.143066219388151;7.11191476777238E-05;0.005947245747267
CONS00000084687;chr4;148159572;148160520;Fbxo44;TSS;promoter-TSS (NM_173401);Fbxo44;753;376;529;324;310;330;568.200403519485;392.95267342688;472.954997547608;369.9330542038;295.631893307154;299.853533437746;371.130956472716;0.432275556875415;0.148926076084309;0.000103367173512;0.007636938833661
CONS00000037774;chr14;65358242;65359033;Zfp395;TSS;promoter-TSS (NM_199029);Zfp395;384;273;298;167;195;203;289.759568328662;285.308722993453;266.428335102433;190.675370530971;185.961997402887;184.455355417765;217.720364551343;0.432699997310566;0.153629023592111;0.000134108586611;0.009092338124459
CONS00000043969;chr15;93272269;93272909;Gxylt1;gene_body;intron (NM_001346785, intron 1 of 7);Gxylt1;186;99;164;81;77;81;140.352290909195;103.46360284378;146.624989787916;92.4832635509499;73.431147692422;73.6004127529014;115.876561623205;0.433459158085682;0.217732752673373;0.001196131713086;0.037654936420382
CONS00000092344;chr5;148738947;148739669;Ubl3;intergenic;Intergenic;2210417A02Rik;325;165;218;112;118;165;245.239217986497;172.439338072966;194.903949840035;127.87809281119;112.530849710465;149.926766718873;173.641233467807;0.433846634333765;0.189597760763728;0.000583299703048;0.024314139859636
CONS00000052909;chr17;56425198;56426033;Ptprs;gene_body;exon (NM_011218, exon 14 of 33);Mir6977;419;235;283;166;145;227;316.169945650284;245.5954208918;253.017512865734;189.533601845157;138.279433966249;206.262885122329;217.247637285921;0.433993274301366;0.16867922714967;0.000270068571892;0.014421001797049
CONS00000002168;chr1;60874864;60875771;Ctla4;intergenic;Intergenic;Ctla4;310;225;279;106;159;194;233.920484848659;235.144551917681;249.441293602614;121.027480696305;151.630551728508;176.277531778554;160.493201692012;0.434202749110628;0.199153369410358;0.000761269289856;0.028643387220651
CONS00000092479;chr5;150232753;150233581;Fry;gene_body;Intergenic;Fry;102;85;93;44;51;51;76.9673853373008;88.8323862800128;83.1470978675379;50.2378221758246;48.6362147053704;46.3410006221972;78.6063796732303;0.434407837027774;0.242231558654645;0.001791378245209;0.047827610433054
CONS00000040334;chr15;12030108;12030790;Sub1;intergenic;Intergenic;Sub1;170;108;125;63;74;77;128.278975562168;112.869384920487;111.756851972497;71.9314272062944;70.5701938862237;69.9658244688075;81.7863464090881;0.434427703469426;0.225905299511651;0.001372815316107;0.040856554873885
CONS00000026344;chr12;76095081;76095856;Syne2;gene_body;intron (NM_001005510, intron 102 of 115);Esr2;286;187;216;116;138;136;215.810511828118;195.431249816028;193.115840208475;132.445167554447;131.60387508512;123.576001659192;127.523957808201;0.434571325217425;0.18410118822127;0.00047928604493;0.021340624328155
CONS00000108657;chr8;70072314;70073211;Tm6sf2;TSS_proximal;promoter-TSS (NM_001293795);Tm6sf2;194;149;185;86;86;127;146.388948582709;155.717947714375;165.400140919296;98.1921069800209;82.0140091110168;115.398178019981;114.250443300586;0.43468715700865;0.191781060975194;0.000610288651368;0.024962958767078
CONS00000054543;chr17;86879806;86881062;Tmem247;intergenic;Intergenic;Tmem247;177;139;199;79;119;88;133.561051026492;145.267078740256;177.916908340216;90.1997261793215;113.484500979198;79.9609422500657;109.154308056143;0.434704064485624;0.204609201776146;0.000866096302469;0.031143836344801
CONS00000092788;chr6;8495143;8495965;Gm45062;gene_body;Intergenic;A430035B10Rik;174;111;170;66;95;92;131.297304398925;116.004645612723;151.989318682596;75.3567332637369;90.5968705296116;83.5955305341596;99.2002857603852;0.434929200877748;0.200545848517359;0.000776493816791;0.028985871354111
CONS00000096129;chr6;90604409;90605146;Slc41a3;TSS;promoter-TSS (NM_027868);Slc41a3;494;216;282;149;182;228;372.763611339476;225.738769840974;252.123458049954;170.123534186315;173.564530909361;207.171532193352;225.3816423637;0.435070265620916;0.177444642588225;0.000372885937646;0.017893171070425
CONS00000105819;chr7;132610370;132611125;Lhpp;TSS;exon (NM_029609, exon 1 of 7);Lhpp;284;186;199;118;129;142;214.301347409739;194.386162918616;177.916908340216;134.728704926075;123.021013666525;129.027884085333;185.462918886435;0.435246979933156;0.163277840036193;0.000203280613652;0.011926155230999
CONS00000034704;chr13;112000900;112001637;Map3k1;intergenic;Intergenic;Gm15326;501;280;367;173;230;266;378.045686803801;292.624331275336;328.118117391252;197.525982645856;219.339791808533;241.700120892244;284.367444201187;0.435280538987144;0.161509115023366;0.000186357747907;0.01119229962718
CONS00000041805;chr15;59105688;59106633;Mtss1;intergenic;Intergenic;Mtss1;259;192;173;92;83;165;195.436792180009;200.656684303088;154.671483129936;105.042719094906;79.1530553048185;149.926766718873;139.032702981109;0.435499382536174;0.218487963962886;0.001163694742184;0.037018654410525
CONS00000018077;chr11;53820319;53821349;Gm12216;gene_body;intron (NR_033332, intron 2 of 3);Gm12216;143;165;174;81;97;86;107.905255914059;172.439338072966;155.565537945716;92.4832635509499;92.5041730670771;78.1436481080188;107.113213181605;0.436001024034076;0.221087588930996;0.00121331908961;0.037980564229307
CONS00000095891;chr6;87002493;87003235;Aak1;gene_body_overlap_end;3' UTR (NM_001040106, exon 21 of 21);Nfu1;126;136;109;60;69;72;95.0773583578421;142.13181804802;97.4519749200176;68.5061211488518;65.80193754256;65.4225891136901;80.0150461866344;0.436003519551745;0.226942031688468;0.001355597054223;0.040578633633119
CONS00000064036;chr2;29868898;29869648;Cercam;TSS_proximal;promoter-TSS (NM_207298);Cercam;549;314;455;232;235;312;414.265632844883;328.157285787341;406.79494117989;264.890335108894;224.108048152197;283.497886159324;287.237616820212;0.43627570096987;0.146326191462848;7.58479080591774E-05;0.006245360719394
CONS00000071740;chr2;174517064;174517893;Prelid3b;intergenic;Intergenic;Prelid3b;319;184;256;115;134;181;240.711724731362;192.295989123792;228.878032839674;131.303398868633;127.789270010189;164.465119855249;173.771834607044;0.436501296638925;0.184058534202805;0.000454649900895;0.02056603034979
CONS00000116673;chr9;96957171;96957855;Spsb4;gene_body;intron (NM_145134, intron 2 of 2);Spsb4;150;93;88;50;53;75;113.187331378383;97.1930814593081;78.676823788638;57.0884342907098;50.5435172428359;68.1485303267605;93.7169339659541;0.436847113603793;0.218723724042902;0.001136705317227;0.036652617819655
CONS00000117278;chr9;107580352;107580996;Hyal3;TSS_proximal;promoter-TSS (NM_019750);Naa80;239;213;245;97;144;165;180.345147996224;222.603509148738;219.043429866094;110.751562523977;137.325782697516;149.926766718873;164.728850195812;0.437228087651177;0.179313251656526;0.000376541277387;0.018022908740289
CONS00000034744;chr13;112424449;112425745;Il6st;intergenic;Intergenic;Il6st;573;345;500;253;237;354;432.375605865425;360.554979607111;447.027407889989;288.867477510992;226.015350689663;321.66106314231;345.332975083979;0.438055261435972;0.141769820073753;5.178552666859E-05;0.004722623912802
CONS00000111402;chr8;120831752;120832469;Galnt2l;gene_body;Intergenic;Irf8;119;101;112;43;58;76;89.7952828935175;105.553776638603;100.134139367357;49.0960534900104;55.3117735864997;69.057177397784;74.2878369715062;0.438791741280702;0.234764263197155;0.001470537319754;0.04253104356621
CONS00000006984;chr1;166137457;166138630;Gpa33;gene_body;intron (NM_001360925, intron 1 of 5);Gpa33;249;170;167;98;124;108;187.890970088117;177.664772560026;149.307154235256;111.893331209791;118.252757322861;98.1338836705352;122.210519611369;0.438798445369375;0.187066200105587;0.000473475884206;0.021148217265054
CONS00000005058;chr1;134082853;134083456;Btg2;distal;Intergenic;Btg2;317;221;265;154;145;163;239.202560312984;230.964204328033;236.924526181694;175.832377615386;138.279433966249;148.109472576826;159.329576286842;0.439006453834501;0.169212816653398;0.000237824177577;0.013247039852007
CONS00000026427;chr12;76932605;76933465;Max;intergenic;Intergenic;Max;171;104;101;70;48;75;129.033557771357;108.689037330839;90.2995363937777;79.9238080069937;45.7752608991722;68.1485303267605;101.007459892514;0.439283208281459;0.238541044085143;0.001548637253533;0.043771111107447
CONS00000042309;chr15;67087247;67087996;St3gal1;intergenic;Intergenic;St3gal1;295;173;211;114;96;165;222.601751710821;180.800033252261;188.645566129575;130.161630182818;91.5505217983443;149.926766718873;148.578345478175;0.43934920331957;0.198079806270989;0.00065339515929;0.025797530212013
CONS00000084636;chr4;145300136;145300779;Tnfrsf8;gene_body;intron (NM_009401, intron 2 of 12);Tnfrsf8;333;299;426;188;205;230;251.275875660011;312.480982326163;380.86735152227;214.652512933069;195.498510090214;208.988826335399;249.978934743757;0.439404761826475;0.163551992686224;0.000180713737673;0.011049595601303
CONS00000113054;chr9;32489228;32489766;Fli1;gene_body;intron (NM_008026, intron 1 of 8);Fli1;124;75;92;40;43;65;93.5681939394637;78.3815173058936;82.2530430517579;45.6707474325678;41.0070045555084;59.0620596165258;58.7306485357015;0.439534574157413;0.251074212695565;0.001847159813886;0.048812272012059
CONS00000050324;chr17;21536614;21537182;Zfp52;gene_body;intron (NM_144515, intron 1 of 4);9330136K24Rik;171;129;132;70;60;100;129.033557771357;134.816209766137;118.015235682957;79.9238080069937;57.2190761239652;90.8647071023474;103.323441933182;0.439568452091953;0.228457156302277;0.001298130389719;0.039398118638842
CONS00000097696;chr6;121338003;121338637;Slc6a12;distal;TTS (NM_144512);Slc6a12;183;131;148;79;71;107;138.088544281628;136.906383560961;132.320112735437;90.1997261793215;67.7092400800255;97.2252365995117;115.020235147782;0.439839623387113;0.198552970375797;0.000654348225962;0.025799302191546
CONS00000067895;chr2;112714472;112715180;Ryr3;gene_body;intron (NM_001319156, intron 65 of 103);Aven;245;123;173;91;111;91;184.87264125136;128.545688381666;154.671483129936;103.900950409092;105.855290829336;82.6868834631361;122.748786967995;0.439999814728097;0.203936950836203;0.000753546905674;0.028483947230881
CONS00000091663;chr5;139830600;139831268;Psmg3;distal;Intergenic;Psmg3;204;159;195;82;70;135;153.934770674602;166.168816688494;174.340689077096;93.6250322367641;66.7555888112927;122.667354588169;106.553554087183;0.44053593653817;0.251125666630944;0.001816463532088;0.048298202388154
CONS00000015423;chr10;127230636;127231479;Kif5a;gene_body;exon (NM_008447, exon 25 of 28);Pip4k2c;249;175;231;98;129;142;187.890970088117;182.890207047085;206.526662445175;111.893331209791;123.021013666525;129.027884085333;155.077997600602;0.44058367915169;0.192420002087935;0.000536599138261;0.022957733127355
CONS00000010863;chr10;42680440;42681175;Ostm1;gene_body;intron (NM_172416, intron 1 of 5);Ostm1;189;120;145;91;84;65;142.616037536763;125.41042768943;129.637948288097;103.900950409092;80.1067065735513;59.0620596165258;97.2280635816314;0.440681140841685;0.219480187482673;0.001065396179617;0.035274174793076
CONS00000104562;chr7;114171278;114172354;Rras2;intergenic;Intergenic;Rras2;325;205;260;123;166;170;245.239217986497;214.242813969443;232.454252102794;140.437548355146;158.306110609637;154.470002073991;175.047093095188;0.440732209032642;0.164518995360938;0.000181647844612;0.011049595601303
CONS00000117696;chr9;114015891;114016874;Fbxl2;gene_body;intron (NM_178624, intron 2 of 14);Fbxl2;259;160;272;112;105;151;195.436792180009;167.213903585906;243.182909892154;127.87809281119;100.133383216939;137.205707724545;140.222746592179;0.442029353906438;0.223270638442978;0.001119129733626;0.036354119963382
CONS00000038657;chr14;78712423;78713137;Dgkh;gene_body;intron (NM_001081336, intron 2 of 29);Dgkh;130;103;174;70;72;71;98.095687194599;107.643950433427;155.565537945716;79.9238080069937;68.6628913487582;64.5139420426666;84.2399482748442;0.442208681427127;0.236592954577927;0.001420391353534;0.041683643982986
CONS00000093109;chr6;22339509;22340403;Fam3c;gene_body;intron (NM_138587, intron 2 of 9);Fam3c;161;101;157;67;61;96;121.487735679465;105.553776638603;140.366606077456;76.4985019495511;58.172727392698;87.2301188182535;92.7779324493015;0.442213106219029;0.222129126128998;0.001089650605431;0.035740384229399
CONS00000047733;chr16;51704856;51705524;Cblb;intergenic;Intergenic;Gm29686;527;300;354;173;193;305;397.664824242721;313.526069223574;316.495404786112;197.525982645856;184.054694865421;277.13735666216;305.573740037288;0.442901070370649;0.180261969297888;0.000333544417605;0.016603430493342
CONS00000058176;chr18;80545962;80547116;Ctdp1;intergenic;Intergenic;Gm2176;189;122;149;74;99;73;142.616037536763;127.500601484254;133.214167551217;84.4908827502505;94.4114756045426;66.3312361847136;103.092292805927;0.4429545469714;0.218808864176313;0.00100140412789;0.034068727859912
CONS00000007817;chr1;180225808;180226823;Coq8a;intergenic;TTS (NM_001128605);Psen2;531;310;419;219;245;264;400.683153079477;323.976938197694;374.608967811811;250.047342193309;233.644560839525;239.882826750197;297.707979341719;0.442982006799577;0.161209728228462;0.000143330558514;0.009560101581852
CONS00000061065;chr19;40661746;40662419;Entpd1;gene_body;intron (NM_009848, intron 1 of 9);Entpd1;158;124;149;50;87;92;119.223989051897;129.590775279077;133.214167551217;57.0884342907098;82.9676603797495;83.5955305341596;83.2013571160631;0.443347843060287;0.236260095138919;0.001382373729146;0.041010422924116
CONS00000051284;chr17;31828818;31829405;Sik1;intergenic;Intergenic;Sik1;226;135;160;95;87;107;170.535579276764;141.086731150609;143.048770524796;108.468025152349;82.9676603797495;97.2252365995117;116.869840742132;0.443393473617852;0.191373957145097;0.000483724787917;0.021504556983963
